GSenergy_pa_composition_average,BulkModulus_difference,NUnfilled_composition_average,Density_min_value,valence_composition_average,HHIr_composition_average,IsAlkalineEarth_composition_average,Density_arithmetic_average,BCCvolume_padiff_composition_average,HHIp_composition_average,ElectronAffinity_composition_average,NfUnfilled_composition_average,IsRareEarth_composition_average,IsHexagonal_composition_average,ThermalConductivity_composition_average,ElectricalConductivity_composition_average,IonicRadii_composition_average,Polarizability_min_value,NValance_composition_average,ElasticModulus_composition_average,AtomicRadii_composition_average,BCCmagmom_composition_average,BCCfermi_composition_average,NfUnfilled_max_value,BCCenergy_pa_composition_average
-4.056637502,112,2.65,1.429,2.2,1760,0.1,5909.4858,-1.1155,2535,86.55,0,0.1,0.2,66.61007,10.355,1.2805,0.802,8.15,26.3,1.1669,0.00008051,4.056703171,0,-2.771966694
-4.277436891,130.4,2.131004367,1.429,2.087336245,1144.832606,0.131004367,4609.8858,-0.977365357,1875.545852,99.22954876,0,0.014556041,0.087336245,91.564023,13.77874818,1.225181951,0.802,6.305676856,34.19213974,1.14014556,1.17191E-05,3.245400408,0,-2.964261266
-8.664573948,124,6.5,2700,4.5,6490,0,9306.666667,0.11,6217,80.01,0,0,0,99.867,14.51,0.615,6.8,5.76,102.735,1.42934,0,5.665482841,0,-8.640764951
-4.220978503,130.4,2.05553413,1.429,2.083301196,1175.973776,0.148091014,4609.8858,-0.934984574,1897.608947,95.78260702,0,0.006170459,0.083301196,97.0667521,14.61072117,1.21713845,0.802,6.314693405,35.89355958,1.167837254,4.96784E-06,3.198517216,0,-2.967833492
-4.06570637,130.4,2.386100386,1.429,2.077220077,1210.42471,0.154440154,5394.4858,-0.916776062,1835.907336,98.96100386,0.664092664,0.077220077,0.077220077,96.75817992,14.57760618,1.223320463,0.802,6.694980695,34.82625483,1.170648649,0,3.179340331,11,-2.813653144
-4.584131601,130.4,3.685714286,1.429,2.264285714,1362.171429,0.021428571,4522.904833,-0.877992857,3096.485714,108.7965714,0.214285714,0.264285714,0.264285714,62.91774286,9.455142857,1.240711429,0.802,5.9,31.014,1.14015,0.000195524,4.388537911,10,-3.231173408
-4.24132326,108,3.75,1.429,2.125,1400,0,3983.28125,-1.0059375,3012.5,138.8375,2.5,0.25,0.25,54.3871875,7.9875,1.28,0.557,6.75,25,1.07,0,2.747342614,10,-2.946418181
-5.61008166,298,4.235,1.429,3.955,2365.5,0,8703.0858,-1.1437,3971.5,74.915,2,0.25,0,36.94385,4.1765,0.9037,0.802,9.475,78.58,1.29249,0.503252041,4.86196755,8,-4.882485383
-4.205015388,130.4,1.938666667,1.429,2.068,1147.2,0.133333333,4561.4858,-0.934236667,1751.866667,99.7476,0,0,0.066666667,110.1954133,16.60146667,1.19852,0.802,6.602666667,38.94266667,1.146976,0,3.235067997,0,-2.961574274
-4.762125111,160.4,3.027027027,1.429,2.918918919,2013.513514,0.216216216,4019.4858,-1.067432432,2359.459459,59.81351351,0,0,0.162162162,20.72462162,2.47027027,1.118378378,0.802,5.837837838,42.81081081,1.320810811,0.228179762,3.711229457,0,-3.765372773
-4.190551234,130.4,2.046153846,1.429,2.107692308,1256.153846,0.153846154,4142.738167,-1.157615385,2049.230769,81.91846154,0,0,0.076923077,89.87283077,13.89692312,1.197692308,0.802,6.353846154,35.66153846,1.162107692,0,3.172998325,0,-2.930229781
-4.067445863,130.4,2.423076923,1.429,2.076923077,1207.692308,0.153846154,5394.4858,-0.917269231,1830.769231,99.12307692,0.630769231,0.076923077,0.076923077,96.37244615,14.51615385,1.223384615,0.802,6.730769231,34.73076923,1.168753846,0,3.177444597,11,-2.811231578
-5.492925754,163.7,2.9,968,4.7,2440,0.1,4519.75,-1.269333333,2690,40.47,0,0,0,68.02,8.29,0.696,4.31,9.5,101.8,1.4644,0.84426512,5.461944551,0,-5.317980036
-4.926289596,169,2.66,535,3.99,3200.333333,0,5761,-1.082744444,2862,53.89,0,0,0,71.66833333,8.911333333,0.630466667,4.31,8.006666667,86.65666667,1.393683333,0.696733948,4.379930177,0,-4.779173226
-5.512998819,166.9,2.856,856,4.744,2894.4,0.144,4491.75,-1.322373333,2807.2,35.62016,0,0,0,60.4696,7.3216,0.74104,4.31,9.544,102.0064,1.50368,0.84426512,5.397775393,0,-5.338571441
-9.707976561,197,5.425,2260,4.575,4387.5,0,7036.666667,0.48,4042.5,109.15,0,0,0.5,33.1725,4.1375,0.39625,1.67,4.575,71.85,1.164475,0,7.069091114,0,-7.539000778
-4.777439698,153,2.675,0.0899,3.575,1845,0.175,4259.41798,-1.8458125,2820,19.9,0,0.075,0.325,68.607875,9.37,0.9295,0.666793,6.575,69.925,1.223275,0.527726083,5.126291706,0,-4.356025023
-4.647748227,112,3.875,1.429,2.284090909,1380.681818,0,5519.35725,-0.866264205,3213.068182,111.9806818,0.284090909,0.284090909,0.284090909,61.03413295,9.153409091,1.240340909,0.802,5.943181818,31.47727273,1.132102273,0.000205849,4.471592724,10,-3.286788406
-4.580571664,112,3.663571429,1.429,2.264285714,1383.857143,0.021428571,4967.4858,-0.889703571,3115,107.0583571,0,0.264285714,0.265,60.87844286,9.249428571,1.237864286,-5.816666667,5.836428571,31.22928571,1.141888571,0.000212776,4.472971885,0,-3.227643584
-4.590192101,192,3.668571429,1.429,2.272857143,1392.857143,0.021428571,6013.4858,-0.889282143,3117.285714,107.131,0,0.264285714,0.265714286,60.6763,9.215285714,1.2377,0.802,5.831428571,31.68714286,1.141917143,0.000212858,4.479562419,0,-3.236459217
-7.779786842,0,5.945,1.429,4.36,3918.5,0,6320.809667,-0.372325,3038.5,79.5155,0,0,0.61,56.625077,7.958,0.85035,0.802,5.635,151.39,1.435975,0.105551717,5.001946857,0,-7.392657004
-3.911473992,130.4,1.644238206,1.429,2.07733952,1227.764888,0.154679041,4711.904833,-0.988766435,1865.815932,96.20440835,0.34029389,0.07733952,0.030935808,97.69002954,14.78576953,1.216550657,0.802,6.974477958,33.2095901,1.176109822,0,3.110475408,11,-2.667287945
-4.168878105,130.4,2.03125,1.429,2.078125,1187.5,0.15625,4708.6858,-0.926953125,1870.3125,95.3421875,0.171875,0.015625,0.078125,98.27174375,14.8,1.218125,0.802,6.34375,35.9,1.17590625,0,3.167156614,11,-2.929997132
-4.599721149,118,4.397857143,1.429,2.307142857,1386.571429,0,5952.0858,-0.978092857,3228.571429,111.5607857,2.921428571,0.285714286,0.266428571,61.4328,9.030428571,1.269664286,-5.816666667,6.673571429,28.33785714,1.120201429,0,3.370005261,13,-3.24425368
-4.629952047,118,4.41,1.429,2.31,1385.714286,0,5679.2858,-0.914564286,3228.571429,111.8142857,1.62,0.285714286,0.261428571,61.12608571,9.154714286,1.231671429,0.802,6.118571429,31.51428571,1.128927143,0.000115014,4.007222449,13,-3.275346737
-5.770841316,148,4.475,1.429,3.975,2212.5,0,4037.020833,-1.130375,3987.5,71.4475,0,0.125,0.25,36.4483625,4.2125,0.90325,0.557,8.025,76.8,1.300875,0.527766338,5.259285965,0,-5.091275133
-5.487759365,166.9,3.768,856,4.856,3075.2,0,4925.25,-1.33848,3618.4,50.28192,0.896,0.128,0,61.2392,7.3216,0.69768,4.31,10.424,102.0928,1.482976,0.84426512,5.478152196,7,-5.313315608
-4.123556317,130.4,1.861538462,1.429,2.061538462,1158.461538,0.153846154,4808.6858,-0.940230769,1727.692308,95.27692308,0,0,0.076923077,98.35629231,14.80923077,1.214923077,-5.816666667,6.446153846,36.04,1.161415385,0,3.170686245,0,-2.869047996
-4.175272565,130.4,2.015810277,1.429,2.079051383,1191.699605,0.158102767,4708.6858,-0.91729249,1888.932806,94.40434783,0.086956522,0.007905138,0.079051383,99.47100474,14.97786561,1.215098814,0.802,6.33201581,36.43952569,1.181051383,0,3.165421436,11,-2.948946745
-4.558291085,130.4,3.576857143,1.429,2.254571429,1360.8,0.031142857,4644.35725,-0.867115,3026.142857,108.6377143,0,0.254571429,0.254571429,61.44825714,9.242314286,1.243811429,0.802,5.826,30.84771429,1.146682,0.000204955,4.410937285,0,-3.206778878
-4.604951124,118,4.4,1.429,2.307142857,1385.714286,0,5655.10725,-0.9785,3228.571429,111.8142857,2.921428571,0.285714286,0.264285714,62.04351429,9.124285714,1.269642857,0.802,6.671428571,28.4,1.120085714,0,3.370998832,13,-3.249580385
-4.018279783,130.4,2.419404446,1.429,2.069900741,1256.481352,0.163101729,4085.404833,-1.014868276,1893.35477,88.10747161,0.489305187,0.069900741,0.069900741,97.57432639,15.04807618,1.206996287,0.802,6.792208397,35.07463846,1.168262112,0,3.178649041,7,-2.772282375
-4.031974596,130.4,1.894687573,1.429,2.066307824,1226.265699,0.167719791,3792.904833,-0.966502847,1830.837039,91.59535845,0,0.066307824,0.066307824,99.51348784,15.220376,1.219486699,0.802,6.30033544,34.68679304,1.178549029,5.33844E-05,3.463016859,0,-2.792069205
-3.622280021,130.4,1.205449054,1.429,2,1169.173396,0.255193244,5503.0858,-1.15341889,1694.846822,67.65815817,0,0,0,105.2611619,16.03365592,1.205504531,0.802,6.862355914,29.12654873,1.223612772,0,3.121952296,0,-2.443870295
-4.112204353,130.4,2.232378002,1.429,2.092951201,1225.019365,0.139426801,4860.35725,-0.932862122,1940.74361,100.4106119,0.929512006,0.092951201,0.092951201,97.42585081,14.64446166,1.236870643,0.802,6.604182804,34.15956623,1.166498838,0,3.205994317,10,-2.86171869
-7.997338312,67,5.914893617,2260,3.617021277,1325.531915,0,3020.666667,0.366595745,4240.425532,75.94255319,0,0,0.957446809,12.88510638,0.729591489,0.493617021,1.67,3.617021277,35.5787234,1.27212766,0,6.643844715,0,-5.435467076
-4.569516059,153,3.65,1.696,3.65,2340,0.1,4358.5392,-1.173375,3615,99.15,1.65,0.15,0.15,54.431975,7.105,0.8845,0.557,8.45,72.1,1.30895,0.5276657,3.663140088,11,-4.222105767
-3.985387312,123,1.724770642,1.429,2.406290957,1759.501966,0.183486239,4558.904833,-1.578538663,2058.322412,76.1,0,0,0.01310616,64.90489672,10.3931848,1.219397117,0.4,8.896461337,24.61861075,1.194220183,0,3.765077094,0,-2.723449347
-5.654424751,159,4.4875,1.429,3.9875,2317.5,0,3595.520833,-1.347918155,3872.5,75.09625,0,0.25,0.25,33.50060625,4.035,0.901125,0.557,7.5125,73.3,1.303875,0.527866975,6.06506155,0,-4.942022175
-6.113062472,161.7,3.135135135,4819,6.054054054,3535.135135,0,6721,-2.640680336,2264.864865,101.2518919,0,0,0.459459459,40.37621622,9.151351351,0.533513514,3.77,11.62162162,122.5405405,1.314,1.071056114,6.126397211,0,-5.84303078
-4.112641917,130.4,2.04611837,1.429,2.092236741,1219.44658,0.138355111,4946.10725,-0.922732513,1929.669485,100.7233666,0.737893928,0.092236741,0,96.383895,14.48578017,1.218754804,0.802,6.784012298,34.54265949,1.161391238,0,3.187494862,8,-2.853324385
-4.209911953,130.4,1.945333333,1.429,2.068,1147.733333,0.132,4609.8858,-0.932236667,1755.333333,100.0026667,0,0.001333333,0.068,110.6694133,16.6788,1.19832,0.802,6.601333333,39.14266667,1.146342667,1.07347E-06,3.243873591,0,-2.966290059
-3.964370229,123,1.751341447,1.429,2.405706059,1764.23243,0.183222091,4920.238167,-1.578167125,2052.15286,76.84793875,0.143960215,0.013087292,0.013087292,64.75033417,10.37429656,1.221096715,0.4,8.918466169,24.39471273,1.193787462,0,3.768792117,11,-2.7009292
-4.056329027,123,2.777777778,1.429,2.222222222,1744.444444,0.111111111,5182.904833,-1.116722222,2680,82.55555556,0,0.111111111,0.222222222,64.81655556,9.886666667,1.287111111,0.802,8.111111111,22.73333333,1.173,8.94556E-05,4.172423061,0,-2.757548786
-5.421876829,148,4.264423077,0.0899,3.783653846,2112.980769,0,3949.70378,-1.390024038,3723.557692,66.12067308,0,0.240384615,0.379807692,34.60585625,4.0625,0.960384615,0.666793,7.225961538,72.11538462,1.230048077,0.507564399,5.853652272,0,-4.798494988
-4.581040052,152,3.642857143,1.429,2.265714286,1383.285714,0.024285714,5321.0858,-0.895246429,3097.285714,106.4887143,0,0.261428571,0.261428571,59.72367143,9.092,1.237971429,0.802,5.828571429,31.51,1.142492857,0.000487193,4.45904935,0,-3.228209018
-4.935420128,159,2.666666667,535,4,3200,0,4712,-1.082777778,2866.666667,53.6,0,0,0,71.63333333,8.9,0.63,4.31,8,86.66666667,1.393666667,0.703554267,4.38444918,0,-4.788661043
-4.249605949,170.4,2.031176929,1.429,2.093530787,1196.804365,0.155884645,5160.6858,-0.926831645,1895.167576,93.91683554,0,0,0.093530787,93.42372112,14.10288387,1.215588465,0.802,6.280592362,37.34996103,1.174193297,0.026251554,3.188788678,0,-3.007291289
-4.973233375,275,3.35,1738,2.67,1501.666667,0.33,2299.333333,-0.710166667,3687.666667,-57.75,0,0,0.33,70.27,7.517666667,0.392733333,3.03,2.67,308.887,1.1861,0,8.2141485,0,-3.822632838
-5.429173766,166.9,2.94,856,4.66,3348,0.06,4271.75,-1.486133333,2770,37.0904,0,0,0,66.6418,8.596,0.739,4.31,9.46,101.236,1.5104,0.84426512,5.265518659,0,-5.254367975
-4.196143968,130.4,1.929333333,1.429,2.066666667,1148.266667,0.133333333,4808.6858,-0.93224,1746.666667,99.39346667,0,0,0.070666667,109.5359467,16.5048,1.198706667,-5.816666667,6.604,38.97733333,1.147016,0,3.233785176,0,-2.952517086
-4.090842374,132.3,1.836923077,1.429,2.124615385,1231.076923,0.173846154,3291.918429,-1.290447115,1861.384615,80.06972308,0,0,0.056923077,90.48361385,14.19123077,1.194923077,0.802,6.203076923,33.10892308,1.165141538,0,3.214446562,0,-2.819442165
-9.843898775,197,5.16,2260,4.84,2684,0,6350.333333,0.4444,1530,105.47,0,0,0.58,59.776,7.485,0.395,1.67,4.84,146.26,1.15504,0,8.303825048,0,-7.668628298
-4.464249093,182,2.714285714,1.429,2.492857143,1710,0.142857143,6522.0715,-1.146526786,2020.357143,84.97678571,0.5,0.071428571,0.141071429,66.96708571,10.49607143,1.203732143,0.802,6.582142857,53.82142857,1.130741071,3.99054E-06,3.49520754,7,-3.091741893
-3.961764987,130.4,1.851607585,1.429,2.065952185,1232.06925,0.181368508,4764.4858,-0.878215169,1833.882935,92.71582852,0,0.065952185,0.065952185,106.7237561,16.08903545,1.203297609,0.802,7.236603462,38.69744435,1.197864798,0,3.143369521,0,-2.782140371
-3.770324016,130.4,1.265306122,1.429,2.048979592,1221.632653,0.195918367,3863.5715,-0.993938776,1768.571429,86.03877551,0,0.048979592,0,109.0990408,16.59755102,1.200816327,0.802,6.930612245,34.12244898,1.204938776,0,3.090685461,0,-2.587945432
-4.998630585,213,2.423809524,1550,4.423809524,3289.761905,0.238095238,9060.25,-1.577738095,3445.47619,21.55547619,0,0,0,94.94142857,12.63857143,0.677809524,4.31,11.13333333,88.53333333,1.491997619,0.497513374,5.738571799,0,-4.796697734
-3.797891762,130.4,1.296875,1.429,2.078125,1240.625,0.15625,4326.2858,-1.0084375,1889.0625,94.8421875,0,0.078125,0,99.26330625,15.021875,1.2090625,0.802,7.328125,32.5625,1.18359375,0,3.057449345,0,-2.568069987
-4.114778092,137.5,1.903846154,1.429,2.092147436,1237.980769,0.16025641,3687.0858,-0.933022837,1864.583333,93.93120994,0,0,0.068108974,101.3527846,15.73717949,1.218790064,0.802,6.296474359,36.30128205,1.195104167,0,3.126034145,0,-2.904522456
-4.200294356,130.4,2.306122449,1.429,2.109599395,1198.412698,0.117157974,4025.4858,-0.933720711,2055.933485,100.1778534,0,0.109599395,0.109599395,100.2016857,15.16213152,1.211413454,0.802,6.336356765,35.36281179,1.146980348,8.82385E-05,3.751270134,0,-2.921362344
-11.31738377,140,5.7,10280,6.3,4700,0,15650,0.0435,2670,71.4,0,0,0.3,110.97,13.85,0.572,9.7,10.5,363.7,1.3644,0,8.669907737,0,-11.22280885
-4.094196585,123,2.165625,1.429,2.303125,1283.4375,0.134375,4818.904833,-1.074515625,1969.6875,84.01875,0,0,0.053125,82.9637,12.9953125,1.2066875,0.802,8.990625,31.243125,1.20675,0,3.808388897,0,-2.925402841
-4.257207688,130.4,2.142405063,1.429,2.094936709,1223.101266,0.142405063,3977.6858,-0.917563291,1931.962025,95.08101266,0,0,0.094936709,99.54553291,14.97151899,1.203481013,0.802,6.332278481,37.64240506,1.171550633,0,3.207775667,0,-3.029942116
-2.932718359,138.9,1.027142857,1.429,3.401428571,1044.285714,0.258571429,2288.5286,-1.88297619,1838.285714,117.9647143,0,0,0,112.9060857,17.31028571,1.307685714,0.802,5.83,23.28,1.234957143,0,2.920264069,0,-2.028310452
-4.067578463,130.4,2.777777778,1.429,2.222222222,1695.555556,0.111111111,5329.5715,-1.079166667,2646.666667,85.4,0,0.111111111,0.222222222,69.513,10.42222222,1.284888889,0.802,8.111111111,22.82222222,1.170555556,8.94556E-05,4.196288066,0,-2.7685466
-4.045897151,130.4,1.612403101,1.429,2.07751938,1240.310078,0.15503876,4722.4858,-1.000581395,1887.596899,94.30155039,0.310077519,0.07751938,0.07751938,96.50465581,14.72093023,1.212403101,0.802,7.007751938,35.81395349,1.166589147,0,3.174888322,4,-2.796944344
-4.055169987,130.4,1.459584652,1.429,2.077202193,1210.260171,0.154404385,5374.35725,-0.943146375,1835.597931,98.97076353,0.154404385,0.077202193,0.077202193,96.96280647,14.58349417,1.217030804,0.802,7.158032888,36.36223269,1.16626959,0,3.154941639,2,-2.802457897
-6.858602456,222.3,3.785016287,1960,5.86970684,2830.944625,0,7860,-5.311074919,1533.550489,151.332899,0,0,0,59.52781759,7.469381107,0.472736156,2.9,7.433224756,144.4104235,1.33932899,0,8.16111583,0,-6.285203395
-4.196295954,150.4,1.938461538,1.429,2.123076923,1273.076923,0.169230769,4031.918429,-1.110692308,1924.615385,78.65692308,0,0,0.061538462,93.20513846,14.47230769,1.198769231,0.802,6.215384615,37.20923077,1.162707692,0,3.223157313,0,-2.942743694
-3.798129802,123,1.953846154,1.429,2.107692308,1626.153846,0.2,5265.238167,-1.245307692,2133.846154,64.97692308,0.338461538,0.030769231,0.107692308,75.54090769,12.02923077,1.263230769,0.802,7.553846154,24.81538462,1.199169231,0,3.42126019,11,-2.54835268
-4.458132763,148,3,1.696,3.625,2487.5,0.125,4717.1392,-1.233125,3512.5,92.5,1,0.125,0,34.660725,4.5125,0.9075,0.557,8.75,70,1.33175,0.5276657,3.455726338,8,-4.113496521
-4.091473496,170.4,1.478806907,1.429,2.092621664,1239.089482,0.156985871,6079.4858,-0.926624804,1879.120879,97.58398744,0.156985871,0.078492936,0.092621664,94.32670926,14.22260597,1.212841444,0.802,7.149136578,38.15698587,1.173210361,0.023793304,3.18119293,2,-2.855337984
-4.089158578,130.4,1.866666667,1.429,2.066666667,1180,0.133333333,4946.10725,-0.921333333,1726.666667,103.2,0.533333333,0.066666667,0,110.4159467,16.63333333,1.202666667,0.802,6.933333333,37.8,1.146266667,0,3.237293099,8,-2.844656521
-4.060369332,130.4,2.046153846,1.429,2.076923077,1207.692308,0.153846154,5782.4858,-0.922384615,1830.769231,99.12307692,0.253846154,0.076923077,0.076923077,96.68475385,14.55384615,1.219615385,0.802,7.107692308,36.29230769,1.165092308,0,3.15421947,11,-2.804458909
-3.78296397,130.4,1.684615385,1.429,2.084615385,1477.692308,0.223076923,5050.5715,-1.0695,1822.307692,77.68461538,0,0,0.084615385,82.19167692,12.38076923,1.284,0.802,7.469230769,23.94923077,1.213076923,0,3.385350091,0,-2.536349317
-5.673467142,9.9,3.647058824,1.251,4.823529412,1700,0,1762.61625,-3.595465686,2164.705882,122.2705882,0,0,0.588235294,16.65143529,2.052941176,1.371764706,1.1,4.823529412,28.82352941,1.214705882,0,3.766654495,0,-4.183887968
-4.879929706,213,2.351219512,1550,4.351219512,3467.317073,0.243902439,9060.25,-1.615365854,3523.902439,24.59121951,0,0,0,95.15414634,12.64292683,0.682292683,4.31,11.48292683,84.93170732,1.500492683,0.42213256,5.742842462,0,-4.671306781
-3.406139538,135,1.2,1.429,2.05,1587.5,0.25,6445.0858,-1.543603448,2157.5,44.1375,0,0,0,53.2507,9.04875,1.22875,0.802,7.875,24.9625,1.2578625,0,2.979130019,0,-2.24151277
-3.851547134,131.7,1.900535578,1.429,2.084162204,1210.022953,0.145371079,4418.85725,-0.957861515,1873.374139,100.1283091,0.589135425,0.084162204,0,96.03217429,14.43228768,1.221346595,0.802,6.818668707,31.61438409,1.182807957,0,3.105061028,7,-2.600332329
-4.574729749,112,3.669285714,1.429,2.262857143,1383.428571,0.022857143,4941.4858,-0.899908929,3107.428571,106.8314286,0.178571429,0.262857143,0.262857143,61.12134286,9.279785714,1.240321429,0.802,5.887857143,30.98571429,1.14124,0.00019725,4.387344353,10,-3.222016542
-3.790475631,130.4,1.281723863,1.429,2.051875499,1211.89146,0.18754988,3863.5715,-1.0089585,1762.569832,88.09122107,0,0.051875499,0,106.00823,16.11652035,1.205227454,0.802,6.965682362,33.34796488,1.194205906,0,3.08615225,0,-2.583246178
-4.521218346,112,3.635714286,1.429,2.264285714,1355,0.05,3887.0858,-0.890410714,3220.714286,97.19142857,0,0.264285714,0.292857143,54.08201429,8.186428571,1.237571429,0.802,5.578571429,28.97571429,1.15105,0.000212776,4.464952096,0,-3.168584397
-3.944042469,153,1.637333333,1.429,2.418666667,1709.866667,0.2,6013.632714,-1.55208,1978.4,72.13893333,0,0,0,66.26194667,10.62266667,1.216693333,0.4,8.896,24.976,1.204770667,0.016885302,3.787028282,0,-2.702152251
-4.154316248,130.4,1.967567568,1.429,2.071042471,1170.810811,0.160617761,4182.238167,-0.943857143,1819.150579,94.71544402,0.127413127,0.011583012,0.071042471,98.28397143,14.81196911,1.219683398,0.802,6.325868726,35.27166023,1.171660232,0,3.162602678,11,-2.903820143
-3.791572677,130.4,1.939516129,1.429,2.100806452,1496.639785,0.141129032,6262.489857,-1.235223165,2281.586022,83.79489247,0,0,0.100806452,61.54053172,9.17405914,1.258870968,0.802,8.654569892,25.00403226,1.198951613,0,3.260443458,0,-2.553101978
-8.103159208,60,6.175,2330,4.825,2852.5,0,5193.333333,-1.459,3635,71.95,0,0,0,64.75,3.2926,0.476,5.53,4.825,147,1.31535,0,7.434021707,0,-7.972364132
-4.567516695,112,3.633414669,1.429,2.26123152,1387.325965,0.025836084,4424.35725,-0.893795751,3104.564375,106.0433041,0,0.26123152,0.26123152,61.32713877,9.338022104,1.237519736,0.802,5.830630113,31.24730874,1.144976317,0.000210317,4.453819927,0,-3.219638945
-9.41930556,50,4.75,8570,7.25,8200,0,10470,0.3,4525,106.5,0,0,0.75,101.175,12.825,0.625,9.6,7.25,348.5,1.351,0.000042975,7.79566572,0,-8.951529668
-9.439291925,142,6.25,7310,4.75,5000,0,10843.33333,-2.01375,3925,84.25,0,0,0,58.825,7.875,0.6575,7.06,14.25,130,1.47725,0,6.206214113,0,-9.422761513
-4.051635564,130.4,1.992094862,1.429,2.079051383,1227.272727,0.158102767,5284.8858,-0.906818182,1867.588933,97.96166008,0.703557312,0.079051383,0.023715415,99.18088617,14.93438735,1.220158103,0.802,6.640316206,35.13833992,1.180893281,0,3.172484373,11,-2.82441782
-3.905374445,123,1.707692308,1.429,2.107692308,1203.076923,0.2,4099.404833,-1.14925641,1756.923077,66.13076923,0.092307692,0.030769231,0.030769231,90.33936923,14.48615385,1.179076923,0.802,5.953846154,29.99230769,1.175723077,0,3.419132778,3,-2.649257537
-4.241548637,148,2.45,1.696,3.55,2480,0.2,4475.7392,-1.346,3115,76.15,0,0.05,0.05,33.937975,4.845,0.925,0.557,8.05,68,1.3616,0.527705955,3.565655645,0,-3.907480078
-4.009799146,130.4,1.860573199,1.429,2.061967467,1187.838885,0.170410534,4764.4858,-0.932397366,1753.292022,95.63911696,0,0.061967467,0.061967467,100.2918462,15.11696359,1.215182029,0.802,7.161890008,36.35941131,1.169597211,0,3.139150148,0,-2.762662196
-4.070667872,130.4,1.493087558,1.429,2.069124424,1170.122888,0.17281106,6059.5715,-0.972388633,1650.921659,94.65606759,0.092165899,0.046082949,0.057603687,100.1311174,15.11175115,1.216013825,0.802,6.967741935,35.93701997,1.165890937,0,3.167555316,2,-2.814462486
-2.999118237,123,1.215955983,1.429,2.784044017,2940.165062,0.412654746,5703.5715,-1.275687758,3501.375516,0.370976616,0,0,0,142.104704,22.78817056,1.02696011,0.4,12.01100413,49.90371389,1.71088033,0,4.509259206,0,-2.878958907
-4.083565411,170.4,1.472527473,1.429,2.087912088,1229.984301,0.160125589,5324.5715,-0.932841444,1847.409733,97.08021978,0.147566719,0.073783359,0.087912088,94.88772559,14.31522763,1.213469388,0.802,7.098901099,37.87912088,1.172266876,0.023793304,3.180225646,2,-2.844425325
-3.720170035,300.4,1.30952381,1.429,2.095238095,1385.714286,0.238095238,9043.0858,-1.205484401,1857.142857,77.04047619,0,0,0,57.19625714,8.421428571,1.269761905,0.802,7.880952381,29.5,1.248095238,0,2.999044436,0,-2.503864735
-3.589135894,123,2.177777778,1.429,2.844444444,2911.111111,0.311111111,4558.904833,-1.289333333,4068.888889,17.92222222,0,0,0.111111111,115.9039333,18.38666667,1.046,0.4,11.15555556,48.35555556,1.630666667,0,4.406277452,0,-3.289246552
-8.000499301,132,6.28,2330,4.72,2795.5,0,4862,-1.4489125,3743,70.9,0,0.015,0.015,59.767,2.9686,0.4793,5.53,4.72,136.065,1.32909,1.20765E-05,7.339669115,0,-7.867797172
-5.527866505,166.9,2.838,856,4.762,2806.2,0.162,4491.75,-1.304253333,2830.6,33.81368,0,0,0,58.9558,7.0768,0.73942,4.31,9.562,102.1972,1.50134,0.84426512,5.42754235,0,-5.353457554
-4.223300095,160.4,2.013895322,1.429,2.095723329,1171.144048,0.154392466,4955.4858,-0.937853173,1862.359117,94.67742782,0,0,0.077196233,95.69333793,14.39941331,1.217755134,0.802,6.294889609,36.09850239,1.170155936,0.009776113,3.170087008,0,-2.972029674
-5.075610211,287,3.29,1738,2.71,1435,0.333333333,2152.666667,-0.624025,3596,-54.537,0,0,0.376666667,68.83,7.4697,0.3903,1.67,2.71,289.9933333,1.183633333,0,8.133270436,0,-3.811408786
-8.758470961,10,6.56,5904,4.6,7436,0,7791.333333,-0.16125,7852,83.42,0,0,0.02,52.268,5.962,0.6366,7.5,6.52,89.34,1.42206,0.033680744,4.755240162,0,-8.750369292
-4.204712676,130.4,1.933333333,1.429,2.066666667,1159.333333,0.133333333,3977.6858,-0.934333333,1718,99.98733333,0,0,0.066666667,110.6666133,16.678,1.196866667,0.802,6.6,39.19733333,1.14544,0,3.243771252,0,-2.961338894
-5.504127495,148,3.475,1.429,4.225,2275,0,4364.625,-1.126729167,3950,77.6975,1.25,0.25,0.25,35.3858625,3.975,0.92575,0.557,10.025,76.75,1.2855,0.5276657,4.725196288,5,-4.820456598
-8.800419167,125,4.785,1.251,4.805,4442.5,0.025,2577.67,-3.654075,4788,42.274,0,0,0.485,29.4301468,3.695,1.1646,0.802,4.965,50.51,1.171175,0,5.439957762,0,-6.796864483
-5.545226482,108.1,3.803738318,1.251,5.049844237,3274.766355,0,2121.06275,-3.666713396,1886.915888,108.3350779,0,0,0.62305296,13.57413707,1.882866044,1.43211838,1.1,8.165109034,34.42492212,1.246573209,0,3.503734155,0,-4.033443262
-5.909459375,162.3,3,1960,6,3450,0,4884.333333,-3.09584375,2225,109.753,0,0,0.45,41.03145,9.2,0.5145,2.9,11.5,115.45,1.314,1.0553314,6.139318273,0,-5.598215137
-4.205581686,130.4,1.964323939,1.429,2.071352123,1156.439529,0.142704245,4225.85725,-0.93750446,1795.041027,97.78212629,0,0,0.071352123,104.1391017,15.68676418,1.20841955,0.802,6.463788798,37.41705316,1.15654299,0,3.200468357,0,-2.955581939
